label,content
0,mọi người ơi tư vấn giúp em ms ạ em 2003 lúc trước em địnhkhông bên xh chọn trường ngành hết rồi nhưng bố mẹ bảo ngành đấy ra khó xin việc bây h hướng em sáng tự nhiên bên tự nhiện em học lực tầm 70 còn 1 năm nữa liệu còn kịp để đủ tầm 20 điểm bên tự nhiên không ạ cần ắm lời khuyên trân thành từ mọi người
1,chào mọi người ạ em đang phân vân không biết giữa kinh doanh quốc tế và quản trị nhân lực nên học ngành nào ạ
1,em đang phân vân giữa 2 nghề thiết kế đồ họa và thiết kế nội thất không biết nghề nào tốt hơn và có tương lai hơn ạ
0,cho em hỏi có trường nào đào tạo ngành quản trị khách sạn học phí thấp kh ạ
1,cho em hỏi ai đã từng hoặc đang học quản trị kinh doanh hoặc marketing thì giúp em tư vẫn chút được không ạ
1,mọi người ơi em hoang mang quá không biết là nên học ngành kế toán hay ngôn ngữ anh nhỉ ngành nào tốt hơn cơ hội việc làm ra sao
0,con chào mọi người ạ con 16 con muốn học nghề nhưng giời con không bt nghề gì ạ mong mọi người tư vấm cho con mới ạ
0,em đang có ý định học truyền thông đa phương tiện thì nên học trường nào ạ
1,xin chào mọi người anh chị nào học công nghệ thông tin hay về kỹ thuật phần mềm cho em xin chút review đi ạ em cảm ơn
0,mọi người cho hỏi ngành truyền thông đa phương tiện của thăng long và công nghệ đa phương tiện của bưu chính có khác nhau nhiều không ạ
0,em tính học trường cao đẳng ngành tiếng nhật các a chị cho em chút nhận xét về ngành này với 1 số trường tại hà nội được không ạ em cảm ơn
0,học cơ khi nên chọn đại học hay cao đẳng z trường nào đào tạo ok ngành này z cho em xin ít thông tin
1,em năm nay lên 12 đang phân vân giữa ngành maketing và logistics em học có ổn không và dễ kiếm việc làm không ạ
0,em đã chọn ra được 3 ngành nghề quản trị kinh doanh ngân hàng marketing
0,em đang quan tâm đến ngành marketing nhưng gia đình em lại định hướng cho em vào lục quân 2
0,anh chị cho em xin ít review về các trường đào tạo marketing ở miền bắc với ạ
1,em theo ngành marketing thì có ổn không ạ
0,mọi ng ơi cho em xin review về đại học gia định với ạ em thấy trường khá mới cho mình xin reivew về chất lượng đào tạo của trường với ạ với trường không quá hot thì bằng cấp có bị hạn chế gì so với các bạn trường khác không ạ
1,cho em xin ý kiến về ngành marketing đi ạ
1,em đang có ý định học cđ tiếng hàn thương mại anh chị cho em xin ý kiến về ngành này ạ
0,các anh chị đi trước có thể tư vấn giúp em khi trường đại học khoa học xã hội và nhân văn tphcm ngành văn học và ngôn ngữ của trường em muốn biết thêm nhiều hơn về ngành này và liệu sau này ra trường em có thể xin việc làm ở đâu được ạ
1,anh chij nào đang học quản trị khách sạn ở ueh review về ngành và chương trình học ở trường giúp em với ạ
0,hutech với kinh công mọi người cho em xin ít review với ạ em muốn học công nghệ thông tin thì học trường nào hơn ạ
0,chào mọi người em sinh năm 2003 em đang định hướng đi ngành du lịch mà hiện nay tình trạng covid đang diễn biến phức tạp thì có nên theo đuổi tiếp ngành ấy không ạ cho em xin chút ý kiến em cảm ơn
0,chào mọi người em sinh năm 2004 đang có định hướng ở ngành quản lí nhà nước và quản trị kinh doanh ạ mong anh chị đi trước có kinh nghiệm tư vấn và chỉ dẫn cho em với ạ em chân thành cảm ơn
0,cần anh chị tư vấn cho em với ạ em 2003 đang theo khối d em muốn học marketing thì nên học trường nào tại hn ạ
0,mọi người ơi cho em hỏi em học kém tiếng anh mà muốn học tiếng hàn thì liệu có ổn không ạ em sợ mk không có năng khiếukhông ngoại ngữ ạ mọi người tư vấn giúp em với
0,các anh chị cho em hỏi chút ạ học quản trị khách sạn ở miền bắc thì trường nào tốt và được đi thực hành nhiều ạ
0,dạ em chào mọi người em 2004 em đang chuẩn bị hướng nghiệp cho bản thân em định theo marketing hoặc quản trị kinh doanh ai từng hok qua những ngành này rồi thì có thể tư vấn cho em được không ai em xin chân thành cảm ơn
0,em chào mọi người em năm nay lên lớp 12 nhưng bản thân em vẫn chưa tìm ra được ngành nghề yêu thích của mình em là một người hướng nội giao tiếp kém thực sự ít chủ động với người lạ lắm em trầm tính ít nói em cũng muốn thay đổi bản thân để dễ dàng chọn ngành nghề hơn nhưng thực sự rất khó đối với em vậy cho em xin ý kiến về các ngành nghề hợp với em ạ em theo ban d em có ý định học kế toán và  ngôn ngữ a toán anh em đều học mức khá thôi nhưng điểm trên lớp vẫn tr
0,em 2003 ạ em muốn chọn khối d1 nhưng toán văn thì trung bình khá còn tiếng anh thì biết gần hết mấy cái cơ bản và một ít nang cao vậy em vào ngành  ngôn ngữ anh có hợp lí không ạ mong mọi ngườig tư vấn cho em ạ
0,cho em hỏi là xét học bạ đậu trường yêu cầu nộp bản sao giấy chứng nhận tốt nghiệp vậy khi mình nộp rồi thì nếu thi xét đại học đậu được nv nào đó mình bỏ trường xét học bạ được không ạ hay là đã nộp rồi là bắt buộc học ạ
0,chào anh chị em 17t em đang phân vân không biết nên chọn học quản trị khách sạn marketing hay hàn quốc học đây ạ 3 ngành em đều thích
1,mọi người ai học ngành thương mại điện tử rồi cho em xin tí review ạ
0,anh chị nào đg học ở đại học ktcn cần thơ hay biết nhiều về trường cho em hỏi xác nhận thủ tục sau sơ tuyển lại phải đóng học phí trước ạ phải đóng trước ngày 5 8 tức là chưa thi thptqg vậy thì có cách nào để xin dời ngày đóng học phí lại không ạ
0,chào mọi ngườig em 2002 năm nay thi đại học ạ em học khối d và đang được hướng đi theo ngành sư phạm cụ thể là sư phạm anh nhưng không muốn theo vì không có hứng thú với ngành này ạ và trình độ tiếng anh cũng khá là bình thường điểm trung bình 3 môn toán văn anh của em cũng chỉ được tầm từ 18 22 điểm bản thân em thì không phù hợp làm việc với những con số là người hướng nội không giỏi ăn nói ạ em thích làm những công việc liên quan đến văn phòng năng động 1 chút ạ
0,e rất cần lắm 1 anh chị giúp tư vấn nghề nghiệp cho một đứa thiếu định hướng tương lai như em ạ em cám ơn
0,em năm nay 17 tuổi vừa học xong lớp 11 ở khu vực miền bắc ạ em thực sự thích ngành bên an ninh quân sự mà kiến thức về các ngành của em thực sự không có tra google cũng chỉ ra các ngành trinh sát nếu em muốn làm bên dân sự thì thi cái gì ạ em đang học khối d01 và em muốn thi đỗ thì ước tính phải đạt bao nhiêu điểm ạ nếu như không đủ khả năng thì em sẽ tìm một nguyện vọng khác phù hợp hơn em cao 1m60 5200g ạ cảm ơn mọi người trước ạ
1,anh chị có thể review một chút về cơ hội việc làm của ngành logistic được không ạ
0,e muốn học quản trị nhân lực thì nên học trường nào ạ mức học của em ở mức khá
1,mọi người ai học ngành logistics và quản lý chuỗi cung ứng rồicho em xin ít reviem ạem cảm ơn nhiều ạ
0,dạ cho em hỏi em là 2003 em thuộc nhóm người infp ạ em có định hướng học về ngành y với tâm lí học em phân vân giữa điều dưỡng bác sĩ và bác sĩ tâm lí em đọc rất nhiều trên mạng thì ngành điều dưỡng ở việt nam hiện nay tuy thiếu nhân lực nhưng lại bị xem như người giúp việc cho bác sĩ làm việc rất nhiều còn về ngành bác sĩ thì em thấy đa số là thi khối b00 nhưng em lại giỏi khối a00 hơn đối với nghề bác sĩ tâm lí thì em chưa có nhiều thông tin về công việc mức lươn
0,cho em hỏi học cao đẳng y dược pasteur ngành điều dưỡng có ổn không ạ sau này liên thông lên đại học có dễ vào làm việc ở các bệnh viện không ạ em không học trường tư vì học phí khá cao ạ
0,em năm nay là nam 2001đã từng học 1 năm ở 1 trường đại học và hè em dự định theo học 1 trường đại học mới thì em có được tiếp tục hoãn nghĩa vụ quân sự không ạ mong anh chị nào đã từng học 2 trường hay anh chị nào biết giúp em với
0,cho em hỏi em muốn học điều dưỡng em muốn học ở đbscl em nên chọn trường nào ạ
1,có nên học việt nam học chuyên ngành văn hoá du lịch chất lượng cao không ạ
0,em sinh năm 2003 học khối c00 có đam mê mãnh liệt về mảng nghiên cứu lịch sử chính trị văn hóa bản sắc của các quốc gia em đang phân vân giữa 3 ngành này mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ em xin cám ơn
1,mọi người cho em hỏi học địa lý học bên địa lý du lịch thì ra lm gì ạ
0,em học khối d với khxh mà em lại muốn thi đại học kinh tế quốc dân với tài chính ngân hàng em đang mung lung kbiet nên chọn ngành nào mọi người giúp em với ạ huhu
0,chào mọi người em 2004 đang muốn hướng nghiệp ạem muốn làm đầu bếp ở nước ngoài hoặc làm bếp trưởng điều hành thì nên học ngành và đại học nào ạ em ở miền nam mong được nhận hồi đáp của mọi người em cảm ơn ạ
0,hội thảo trực tuyến trò truyện cùng chuyên gia cơ hội và thách thức của sinh viên ngành quản trị khách sạn
1,anh chị nào hc qua cơ khí rồi cho em ý kiến với kinh nghiệm nữa
0,mọi người cho mình hỏi là công việc như trong clip thì cần học ngành gì ạ và mình không có kinh nghiêm thì có thể xin phụ giúp làm không vì mình coi nhiều clip như này thấy khá thích ạcre douyin
0,dạ em đang phân vân giữa việc lựa chọn ngành ngôn ngữ anh và ngôn ngữ pháp ạ
1,anh chị cho em hỏi là học ngôn ngữ anh ở đại học công ngiệp tphcm có ổn không ạ
0,anh chị cho em hỏi về ngành quản trị kinh doanh ạ ở tp hcm thì nên chọn trường nào ạ
0,mọi người có thể review giúp em trường doanh nhân ceo việt nam được không ạ đặc biệt về học phí cơ sở vật chất em cảm ơn nhiều
0,bạn nào cảm thấy cầm tư vấn về một số nhóm ngành sau thì có thể cmt a sẽ góp ý cho nhé 1 nhóm ngành y dược2 nhóm quân đội công an3 nhóm ngành thiết kế và xây dựngcác bạn khi đặt câu hỏi nhớ nêu cụ thể về học lực bản thân tài chính gia đình khu vực dự thi ngành nghề yêu thích càng chi tiết càng tốt nhé
0,mình chia sẻ lại cho các bạn tham khảo các trường còn đợt xét học bạ tăng cơ hộiiiiiiiicó 1 số trường ok phết nhé
0,thông tin tuyển sinh ở 2020dưới đây là danh sách những trường đại học học viện ở hà nội vẫn
1,em 2003 có ý định theo học quản trị kinh doanh ạ anh chị tư vấn giúp em được không
0,bài viết chỉ mang tính chất chia sẻ về ngành kỹ thuật đóng tàu cơ khí hàn khuyến cáo chỉ dành cho các bạn nam đang tìm hiểu các ngành liên quan cuối
0,em cần tư vấn ạem chuẩn bị vào lớp 12 vì một số lí do nên em sẽ truyển trường ạ theo mọi người thì giữa trường tốt và trường thường thì em nên học trường nào ạ sức học của em ở mức khá điểm trung bình tổng các môn của em từ 8 chấm trở lên nhưng vì bị khống môn toán nên bị khá ạ trường em đang theo học so với 2 trường chuẩn bị chuyển thì nó nằm chính giữa í ạtrường tốt thì nhỉnh hơn trường em còn trường thuờng thì mức dưới trường em tí ạ
0,các bạn anh chị cho em hỏi nếu hồ sơ online yêu cầu ảnh chụp học bạ mà mình thay vào đó bằng bảng điểm ở cổng thông tin thì có được không ạ em đã hỏi ban tuyển sinh nhưng chưa được trả lời ạ
1,cho em xin ít thông tin về ngành công tác xã hội ạ
0,em rất thích ngành nhật bản học và trung quốc học anh chị có thể tư vấn giúp em về cơ hội việc làm của hai ngành này được không
1,cho em hỏi với tình hình này 2022 học ngôn ngữ trung còn có tương lai không ạ
0,hôm nay có kết quả thi cấp ba cháu đỗ chuyên ở cả hai nguyện vọng ngữ văn và sinh học lúc đầu cháu có ý định chuyên văn vì cháu rất thích ngành luật nhưng gia đình ai cũng muốn cháu chuyên sinh để học y mọi người cho cháu xin ý kiến cháu nên học khối định hướng ngành nào để có thu nhập cao ạ
0,em sinh năm 2003 em đang phân vân giữa quản trị khách sạn với quản trị du lịch và lữ hành và ở khu vực phía bắc thì trường nào học ổn áp ạ mọi người cho em xin ít kinh nghiệm và review với ạ em cám ơn
1,mọi người ai học ngành kinh doanh quốc tế rồi cho em xin ít review ạ em cảm ơn nhiều ạ
0,em 2003 dự định học kinh tế nhưng khi em tìm hiểu thì kinh tế chia làm rất nhiều chuyên ngành các anh chị học trước có thể nhận xét định hướng giúp em nên chọn chuyên ngành nào ra trường dễ xin việc được không ạ thật ra hiện tại em còn chưa biết học khối nào luôn ấy ạ
0,em hiện đang quan tâm nhóm ngành báo chí truyền thông quan hệ hệ công chúng mọi người cho em hỏi trường nào ở tphcm đào tạo các ngành đó mà học phí ok không đắt lắm được không ạ em tính thi vào ussh mà điểm cao quá nên đang tìm các phương án dự phòng khác ạ
0,cho em hỏi đại học kinh tế thành phố hcm tuyển sinh bằng hình thức xét học bạ như thế nào ạ
0,các anh chị ơi cho em hỏi ngành kinh doanh quốc tế và ngành kinh tế đối ngoại khác nhau như thế nào ạ cảm ơn mọi người nhiều ạ
0,em sinh năm 2003 có ý định học marketing hoặc quản trị kinh doanh cho em hỏi ở hà nội có trường nào ổn ở gần trung tâm không ạ plus fpt xét học bạ nhưng xa trung tâm quá ạ huhu
0,em thi khối a1 nhưng bị mất gốc anh giờ em lớp 12 lấy lại có kịp không ạ
1,em dự định học cao đẳng lập trình máy tính hướng này có ổn không ạ
0,em chào anh chị ạ em nghe nói quản trị kinh doanh h thất nghiệp rất nhiều có đúng là như vậy không ạ em cảm ơn
0,cho em hỏi khi thi ngành kinh doanh quốc tế có được miễn thi môn tiếng anh vì em có bằng ielts 6 5 em thấy trên mạng ghi là một số trường sẽ không tính điểm vậy đó là trường nào ạ giải thích giúp em với em cảm ơn
0,anh chị ơi cho em xin hỏi ngành quản trị kinh doanh và kinh doanh quốc tế nó khác những gì ạ giữa quản trị kinh doanh ueh và kinh doanh quốc tế tđt thì nên chọn cái nào aaaa
1,mọi nguoi co ai biet ve hướng nghiệp á âu không ạ ai biết cho em xin ít chia sẻ đi ạ em cảm ơn ạ
0,mọi người cho em hỏi thi thpt quốc gia môn anh có kĩ năng nghe và nói không ạ
0,cả 2 options dưới em đều rất thích mà năm ngoái lại có mức điểm chuẩn same same nhau theo mọi người thì đâu sẽ là ngành dễ kiếm việc tự đi lên bằng thực lực và mức lương cao hơn ạ
0,anh chị ơi cho em hỏi giữa ngành du lịch với ngành quản trị du lịch lữ hành có điểm gì khác nhau ạ
0,anh chị cho em hỏi nên học ngành quản lí du lịch và lữ hành thì đi trường nào giá ổn mà tốt vậy
0,em chào anh chị em là một người thích kinh doanh buôn bán làm chủ và hướng ngoại thích học những môn tự nhiên cần tư duy logic thì em hợp với marketing hay quản trị kinh doanh vậy ạ em cảm ơn nhiều ạ
0,rất rất mong được mọi người giúp đỡ gần đến ngày thi em mà điểm em không ổn nên em áp lực quá mọi người cho em hỏi thời điểm hiện tại còn trường đại học nào ở hà nội xét học bạ đào tạo ổn không ạ học bạ 3 năm học sinh giỏi em học khối d ban xã hội ạ nghành em hướng khách sạnmaketingtổ chức sự kiệnquan hệ công chúng ạ
0,mình là 2002 không biết có ai quan tâm đến chương trình liên kết của những trường đại học không ạ nếu có comment cho mình với nha
0,dạ chào cô chú anh chị chào mọi ngườiem 2003 muốn học ngành marketing hoặc quan hệ công chúng truyền hông thì không biết nên học trường nào ở tphcm nổi bật ạ
0,xin chào các bạn hiện tại mình nhận thấy trong group có rất nhiều câu hỏi về vấn đề chọn ngành học hoặc định hướng nghề nghiệp trong tương lai tâm lý chung của đa phần câu hỏi không phải là muốn tìm hiểu về ngành nghề mà chủ yếu là đang phân vân chưa biết mình thật sự đam mê lĩnh vực nào và có thật sự phù hợp với nó hay không chính vì lẽ đó mà công ty sinh trắc vân tay bên mình đang mong muốn góp một phần giá trị cho cộng đồng bằng dự án chân thiện mỹ nhằm giúp nhữ
0,em chào mọi người ạ hiện em đã chọn được mình học kinh tế và phân vân 3 ngành tài chính ngân hàng kế toán quản trị kinh doanh
0,các anh chị đi trước cho em hỏi với học makerting thì lương tầm bao nhiêu 1 thág vậy và ở hà nội thì nên vào trường nào ạ
1,anh chị nào đã từng hoặc đang học ngành cntt thì cho em xin ít review về ngành này với ạ em cảm ơn mọi người nhiều
1,anh chị cho em hỏi là học ngành quản trị kinh doanh ở đại học thủ dầu một có tốt không ạv
0,giữa ngành tài chính ngân hàng của đại học kinh tế tphcm ueh và ngành marketing của đại học tài chính marketing ufm thì mình nên học ở đâu ạ em thích cả hai và thật sự không biết ngành nào có triển vọng hơn ạ
0,anh chị khoá trước cho em hỏi với ạ nếu cùng 1 ngành học thì nên học đại học mở đại học nội vụ hay đại học công đoàn ạvề cơ sở vật chấthọc phí
0,cho em hỏi trường nào xét học bạ ngôn ngữ anh ạ ở thành phố hồ chí minh càng tốt ạ
0,anh chị ơi em muốn hỏi về nguyện vọng trong kì thi thptqg nếu em thi xong biết điểm có được đổi thứ tự nguyện vọng lên không ạ
0,ở sài gòn nên chọn trường ngành nào dưới đây ạaaaaa
0,cho em hỏi là chọn chương trình đại trà tại vì học phí rẻ hơn hay còn lý do nào khác để chọn đại trà ạ
1,mọi người cho em hỏi là em muốn học kinh doanh xuất nhập khẩu và em có nên học cao đẳng không ạ cơ hội việc làm trong ngành này với tấm bằng cao đẳng có cao không ạ em xin cảm ơn ạ
0,em muốn thi khối d4 của đại học hanu nhưng em đang thắc mắc hình thức thi tiếng trung như thế nào có anh chị nào đi trước giúp em giải đáp với ạ
0,em đã đăng kí 2 nguyện vọng ngành quản trị kinh doanh chuyên ngành marketing ở học viện ngân hàng hà nội ngành ngôn ngữ anh của trường đại học ngoại ngữ thái nguyên
1,em đang có dự định muốn vào ngành ngôn ngữ nhật trường đại học ngoại ngữ đhqghn anh chị có thể tư vấn giúp em về ngành đó không ạ
1,em có ý định thi khối a ngành ngôn ngữ anh mọi ngườig thấy đại học ngoại thương ổn không ạ
1,em trai đang có ý định học cao đẳng an ninh mạng ispace nhưng mình không rành lắm về trường này mọi người cho mình xin tí review về trường này với ạ love all
1,cho em xin một vài review về đại học thăng long nói chung và ngành ngôn ngữ trung nói riêng nữa ạ cảm ơn mọi người nhiều
0,em 2003 thi khối a1 có ý định chọn ngành thiết kế nội thất nhưng không có trường nào có ngành này thi khối a1 cả nên em thi vào ngành khác sau khi đỗ em chuyển sang ngành tknt thì có đc không ạ nếu chuyển đc ngành thì bao giờ sẽ chuyển đc ạ vì em sợ sẽ bị ra trường chậm so với các bạn vì hiện tại em không biết vẽ nên em định lên đại học sẽ đi học lớp vẽ cho tknt thì có muộn quá không ạ em thấy học lệch khối như thế sẽ rất thiệt cho kiến thức môn chính là môn vẽ nhưng em rất thích
0,xin in4 bạn nào có ý định đi học thể dục thể thao
0,chào mọi người 1 em muốn thi ngành quản trị kinh doanh ngoại thương và đại học kinh tế
0,quản trị kinh doanh hay kinh doanh quốc tế ạ em thấy 2 ngành gần như nhau em cảm ơn
0,xin chào các anh chị không vòng vo em xin phép vào vấn đề chính luôn hiện tại em đang học dở du học được 2 năm nhưng do điều kiện học tập và chi phí không còn phù hợp nên em quyết định bỏ dở giữa chừng và về vn học
0,tình hình ôn thi các bạn 2002 thế nào rồi 2002colen
1,hiện tại em đang có định hướng học ngành tài chính ngân hàng tại học viện ngân hàng anh chị cho em hỏi là sau khi học xong thì phần trăm có việc làm cao hay không ạ
0,có ba ngôn ngữ nào đăng kí xét tuyển bằng hình thức trực tuyến không ạ cho em nhờ với ạ
0,mọi người cho em hỏi học viện quân y lấy khoảng bai nhiêu điểm khối b ạ
0,anh chị cho em hỏi khối c00 thì học được ngành quản trị ở trường nào ạ hiện tại em thấy có trường đại học nội vụ hà nội có thôi em muốn tham khảo thêm các trường khác tại khối c khó chọn ngành quá ạ
0,em 2002 muốn học công nghệ thông tin hoặc kĩ thuật ô tô or mấy cái liên quan tới máy tính điện tử vì hơi có chút đam mê không biết học ngành nghề nào để có lương cỡ 1x2x 1 tháng các anh nhỉ
0,mọi người ơi cho em xin các trường có xét học bạ cho ngành quản trị kinh doanh tại hà nội với ạ em cảm ơn mọi người rất nhiều
0,có bao nhiêu trường công lập ở trên hà nội đào tạo ngành quản trụ kinh doanh mà lấy từ 15 18 điểm ạ có ai biết không cho em hỏi
0,mọi người ơi tôi học ban a mà lại muốn học các ngành liên quan đến truyền thông thì có ngành nào trường nào phù hợp không ạ tại vì tốt học dốt văn nên không theo ban d được các bác tư vấn giúp tôi với ạ
1,mọi người chi em xin review về ngành công nghệ chế tạo máy đc không ạ em học xong ngành này thì em có cơ hội phát triển về sau không ạ em cám ơn
0,giả sử mình xét học bạ trúng tuyển trường a và đã xác nhận nhập học từ trước nhưng khi thi thpt qg mình đk nv1 trường b và đủ điểm và đậu thì mình học trường nào ạ xin cảm ơn nhiều
0,gửi các tiền bốiem đang là học sinh lớp 12mặc dù đã xác định được ngành học của mình nhưng em không biết là nên học ở tp hcm hay là hà nộicác tiền bối có thể tư vấn cho em về điều kiện sống môi trường khả năng phát triển ở hai nơi được không ạem xin cảm ơn
0,chào anh chị cho em hỏi tài chính ngân hàng nên học văn lang hay đại học ngoại ngữ tin học tp hcm ạ em cảm ơn
0,em đang phân vân ngành công nghệ thông tin với ngành kế đồ hoạ ngành thiết kế đồ hoạ có nhất thiết mình phải vẽ thật đẹp không ạ mọi người tư vấn giúp em nên học theo ngành nào em cảm ơn mọi người nhiều ạ
1,em chào mọi người cho em hỏi nghề giáo viên có ổn không ạ
0,mọi người ơi cho em hỏi là học ngành luật kinh tế thì trường nào là ổn nhất về học phí chất lượng giảnh dạy chất lượng đầu ra trong các trường dưới đây ạ em 2003 đang tronh giai đoạn lựa chọn ngành nghề và trường nên em thâth sự cần sự giúp đỡ của mọi người ạ phiền mọi người bỏ ra 1 ít thời gian giúp em với em cảm ơn ạ
1,học kỹ thuật phần mềm có ổn với nữ không ạ em muốn học thiết kế game nhưng không biết gì về máy tính hết ạ
1,em 2003 dự tính năm sau học kinh tế anh chi nào học ngành kinh tế cho em xin ít review với
0,cho em hỏi lúc em viết hồ sơ thi em có viết vô ô ngoại ngữ là n1 tức là thi môn tiếng anh nhưng em có bằng ielts 6 0 rồi vậy lúc em đi thi tiếng anh tốt nghiệp xong thì điểm thi đó có tính vô điểm tốt nghiệp không ạ hay vẫn được quy ra 10d tiếng anh tốt nghiệp do có bằng ielts ạ
0,anh chị cho em hỏi là ngành cơ khí kỹ thuật ô tô thì trường nào thích hợp và có hợp tác với các hãng xe ở việt nam ạ
0,cho em hỏi là có nhìu người nói học ngành công nghệ thông tin tiếp xúc nhìu với máy tính dễ bị cận
1,mọi người tư vấn cho mk về ngành kỹ thuật điều khiển và tự động hóa đc không ạ
0,ai cho em hỏi muốn có 1 trang trại thì học trường nào học phí trường ra sao ạ
0,các bạn 2002 ôn thi đến đâu rồi nhỉ các bạn có biết chương trình du học hàn quốc hoặc du học hq kết hợp với châu âu mỹ nào không ạ mình đang muốn tìm hiểu ạ các bạn có quan tâm lo lắng thì comment bên dưới nhé mình cảm ơn ạ
1,anh chị cho em hỏi là trường huflit đào tạo ngành ngôn ngữ ổn không ạ
0,mọi ngườig nghĩ nên học ngôn ngữ tq của ou hay sp hóa dạy hóa bằng ta của hnue ạ em thích 2 ngành này cực nên phân vân
0,chào mọi người ạ ở nha trang có trường đại học nào có ngành giao thông vận tải hoặc ngành luật hàng hải mọi người tư vấn giúp em với em cảm ơn nhiều ạ
1,cho em xin ít review ngành cntt trường hutech với ạ
0,mình có tài liêu về java php cho các bạn quan tâm về lập trình có ai cần không nhỉ
1,mọi người cho em ít review về ngành cntt được không ạ học những gì có khó không ạ
0,các bạn anh chị cho em hỏi học ngành thương mại quốc tế thì nên học chương trình liên kết quốc tế hay chỉ cần học hệ chính quy tại các đại học là được ạ
0,ngành cntt dễ xin vc hơn ạ em đag có rất nhìu câu hỏi về vc lựa lựa chọn 2 ngành trên ai rảnh tư vấn giúp em với ạ
0,mọi người ơi cho mình hỏi là mình muốn theo ngành quản trị khách sạn thì nên học cao đẳng trường nào ổn ở tphcm ạ
0,em đang có ý định học ngành ngôn ngữ trung quốc trường saigonact mà trong tình hình này không biết nó hợp lý không ạ mong anh chị giúp em tư vấn ạ
